gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions,display_name,first_name,last_name,position,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,age,age_c,age_c2,experience,log_att,att_per_game,sack_rate,epa_per_att,epa_per_game,cmp_pct,td_rate,int_rate,ypa,epa_lag1,att_lag1,log_att_lag1,epa_per_att_lag1,dakota_lag1,delta_epa,delta_att,games_played,att_mean,att_std,epa_mean,epa_std,epa_per_att_mean,epa_per_att_std,ypa_mean,ypa_std,cmp_pct_mean,td_rate_mean,int_rate_mean,epa_min,epa_max,att_cv,epa_cv,epa_per_att_cv,games_positive_epa,pct_games_positive_epa
00-0031800,2022,9,259,161,1859.0,12,6.0,-12.710993751717222,2146.0,772.0,93.0,8.073794788400424,0.5839413055268882,19.0,141.0,0,Taylor Heinicke,Taylor,Heinicke,QB,1993-03-15,2015,,,,Old Dominion,29.464750171115675,1.1218523934527376,1.258552792695636,7,5.556828061699537,28.77777777777778,0.0683453237410072,-0.04907719595257615,-1.4123326390796913,0.6216216216216216,0.04633204633204633,0.023166023166023165,7.177606177606178,-26.516315579167383,494.0,6.202535517187923,-0.053676752184549356,1.4416649963210024,13.805321827450161,-235.0,9.0,28.77777777777778,6.379219736334879,-1.4123324855555555,5.449210823060545,-0.04143559159320755,0.19787254915929817,7.25311333303577,1.400402850806309,0.6223482426740947,0.0495137306473967,0.025754661731028385,-11.005841,2.6136997,0.221671728289629,3.858305943389132,4.7754247387585265,5.0,0.5555555555555556
00-0031800,2023,5,136,74,890.0,5,4.0,-1.6432791084098852,1136.0,508.0,41.0,4.260695290591735,0.1336671976303448,8.0,47.0,0,Taylor Heinicke,Taylor,Heinicke,QB,1993-03-15,2015,,,,Old Dominion,30.46406570841889,2.121167930755952,4.499353390467488,8,4.912654885736052,27.2,0.05555555555555555,-0.01208293462066092,-0.32865582168197705,0.5441176470588235,0.03676470588235294,0.029411764705882353,6.544117647058823,-12.710993751717222,259.0,5.556828061699537,-0.04907719595257615,0.5839413055268882,11.067714643307337,-123.0,5.0,27.2,9.23038460737146,-0.3286558799999998,6.950569295760049,-0.04787127335933879,0.3263828638476002,6.322543034702744,1.7679853926696574,0.5398381533771733,0.04107745853662369,0.025952813067150637,-7.530448,7.642199,0.3393523752710096,21.14847084360716,6.81792734857196,2.0,0.4
00-0032156,2016,14,486,289,3401.0,18,10.0,15.896596271626468,4086.0,1411.0,155.0,12.629930413858382,1.262136377626463,31.0,187.0,1,Trevor Siemian,Trevor,Siemian,QB,1991-12-26,2015,2015.0,7.0,250.0,Northwestern,24.684462696783026,-3.6584350808799115,13.384147241012805,1,6.186208623900494,34.714285714285715,0.059961315280464215,0.03270904582639191,1.1354711622590334,0.5946502057613169,0.037037037037037035,0.0205761316872428,6.997942386831276,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032156,2017,11,349,206,2285.0,12,14.0,-47.78009110508389,3044.0,1001.0,112.0,8.422484980212788,0.8093613604066655,33.0,220.0,0,Trevor Siemian,Trevor,Siemian,QB,1991-12-26,2015,2015.0,7.0,250.0,Northwestern,25.683778234086244,-2.6591195435766934,7.070916747031522,2,5.855071922202427,31.727272727272727,0.08638743455497382,-0.13690570517216014,-4.343644645916718,0.5902578796561605,0.034383954154727794,0.04011461318051576,6.54727793696275,15.896596271626468,486.0,6.186208623900494,0.03270904582639191,1.262136377626463,-63.67668737671036,-137.0,,,,,,,,,,,,,,,,,,,
00-0032156,2021,6,188,108,1154.0,11,3.0,-6.704305688234496,1329.0,507.0,61.0,5.1788240283477185,0.2395172911228073,9.0,64.0,0,Trevor Siemian,Trevor,Siemian,QB,1991-12-26,2015,2015.0,7.0,250.0,Northwestern,29.683778234086244,1.3408804564233066,1.7979603984179748,6,5.236441962829949,31.333333333333332,0.04568527918781726,-0.035661200469332424,-1.117384281372416,0.574468085106383,0.05851063829787234,0.015957446808510637,6.138297872340425,-5.561113071162254,6.0,1.791759469228055,-0.9268521785270423,-0.0044430657126346,-1.1431926170722422,182.0,6.0,31.333333333333332,9.521904571390468,-1.1173842333333333,5.438416599672613,-0.003852177389826128,0.18566059256892203,6.004109703875944,1.4203669005231283,0.5760851102425831,0.0641504779652259,0.014080459770114942,-7.3081036,6.693474,0.30389057142735537,4.867096239087748,18.566059256892203,2.0,0.3333333333333333
00-0032156,2023,5,153,86,724.0,2,4.0,-54.59470523672368,814.0,471.0,35.0,4.6993202852674,-0.1766417837935711,8.0,40.0,0,Trevor Siemian,Trevor,Siemian,QB,1991-12-26,2015,2015.0,7.0,250.0,Northwestern,31.682409308692677,3.339511531029739,11.152337265880593,8,5.030437921392435,30.6,0.049689440993788817,-0.35682813880211556,-10.918941047344735,0.5620915032679739,0.013071895424836602,0.026143790849673203,4.73202614379085,-7.1543913324834385,26.0,3.258096538021482,-0.27516889740320916,-0.00720875654374,-47.44031390424024,127.0,5.0,30.6,15.725775020646836,-10.91894076,3.1285871601541344,-0.4113296032234432,0.1489613403600553,4.607252747252747,0.8721971860819373,0.5170416884702599,0.008526077097505668,0.023910692482121056,-15.9729395,-7.5649433,0.5139142163610076,0.28652844895131885,0.36214592675241086,0.0,0.0
00-0032268,2015,12,370,230,2818.0,19,10.0,-3.1858264588989655,3431.0,1161.0,142.0,10.68603132334095,1.4164592478181726,38.0,258.0,3,Marcus Mariota,Marcus,Mariota,QB,1993-10-30,2015,2015.0,1.0,2.0,Oregon,21.83709787816564,-6.505799899497298,42.32543233229905,0,5.91350300563827,30.833333333333332,0.09313725490196079,-0.008610341780808014,-0.26548553824158044,0.6216216216216216,0.051351351351351354,0.02702702702702703,7.616216216216216,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032268,2016,15,451,276,3426.0,26,9.0,60.92957820146813,4344.0,1258.0,158.0,12.070640354442116,1.932803630153398,23.0,156.0,0,Marcus Mariota,Marcus,Mariota,QB,1993-10-30,2015,2015.0,1.0,2.0,Oregon,22.83915126625599,-5.503746511406948,30.291225661824154,1,6.111467339502679,30.066666666666666,0.04852320675105485,0.13509884301877634,4.061971880097875,0.6119733924611973,0.057649667405764965,0.019955654101995565,7.596452328159645,-3.1858264588989655,370.0,5.91350300563827,-0.008610341780808014,1.4164592478181726,64.11540466036709,81.0,,,,,,,,,,,,,,,,,,,
00-0032268,2017,15,453,281,3232.0,13,15.0,-7.626242456111015,4043.0,1254.0,147.0,12.199875463157271,1.386280145071376,27.0,173.0,0,Marcus Mariota,Marcus,Mariota,QB,1993-10-30,2015,2015.0,1.0,2.0,Oregon,23.838466803559207,-4.50443097410373,20.28989840046508,2,6.115892125483034,30.2,0.05625,-0.01683497230929584,-0.5084161637407344,0.6203090507726269,0.02869757174392936,0.033112582781456956,7.134657836644592,60.92957820146813,451.0,6.111467339502679,0.13509884301877634,1.932803630153398,-68.55582065757915,2.0,,,,,,,,,,,,,,,,,,,
00-0032268,2018,14,331,228,2528.0,11,8.0,9.161828941137632,2516.0,1266.0,121.0,15.999835635316682,1.5687221757991878,42.0,243.0,0,Marcus Mariota,Marcus,Mariota,QB,1993-10-30,2015,2015.0,1.0,2.0,Oregon,24.83778234086242,-3.5051154368005157,12.28583422529727,3,5.802118375377063,23.642857142857142,0.1126005361930295,0.027679241514010973,0.6544163529384023,0.6888217522658611,0.03323262839879154,0.02416918429003021,7.637462235649547,-7.626242456111015,453.0,6.115892125483034,-0.01683497230929584,1.386280145071376,16.788071397248647,-122.0,14.0,23.642857142857142,8.828338486915895,0.6544164814285713,8.14363529741486,-0.032252597715543174,0.3956702681509591,7.522697284762904,2.1630179401491847,0.6920846955086584,0.026725704097405496,0.02608060889829993,-12.363003,10.365345,0.3734040447638143,12.444117054689013,12.267857356503029,8.0,0.5714285714285714
00-0032268,2019,7,160,95,1203.0,7,2.0,-7.3214071939656655,1127.0,604.0,50.0,9.474815796445805,0.2701089026546133,25.0,162.0,0,Marcus Mariota,Marcus,Mariota,QB,1993-10-30,2015,2015.0,1.0,2.0,Oregon,25.83709787816564,-2.5057998994972976,6.279033136320667,4,5.075173815233827,22.857142857142858,0.13513513513513514,-0.04575879496228541,-1.0459153134236665,0.59375,0.04375,0.0125,7.51875,9.161828941137632,331.0,5.802118375377063,0.027679241514010973,1.5687221757991878,-16.483236135103297,-171.0,8.0,20.125,13.410417059669909,-0.9411823125000001,6.480167072787861,0.13483697734232203,0.7079257497744363,8.95736531986532,6.514152483675499,0.685421176046176,0.0339781746031746,0.013888888888888888,-11.536861,7.970273,0.6663561271885668,6.885134778590371,5.250234495965936,3.0,0.375
00-0032268,2022,13,300,184,2219.0,15,9.0,6.053635507238567,3093.0,912.0,111.0,11.084404486051053,1.050729030496393,28.0,195.0,2,Marcus Mariota,Marcus,Mariota,QB,1993-10-30,2015,2015.0,1.0,2.0,Oregon,28.83778234086242,0.49488456319948426,0.24491073089314433,7,5.703782474656201,23.076923076923077,0.08536585365853659,0.020178785024128554,0.465664269787582,0.6133333333333333,0.05,0.03,7.3966666666666665,-0.7204284254694358,2.0,0.6931471805599453,-0.3602142127347179,0.0,6.774063932708002,298.0,13.0,23.076923076923077,5.823251360731083,0.4656642492307694,6.181805468683622,0.03965586216702828,0.2882353350877745,7.597299465482004,1.7155227620052214,0.6187160539396062,0.05324457593688363,0.028152555946078215,-7.5052695,14.931651,0.25234089229834694,13.275241719533645,7.268416807425427,6.0,0.46153846153846156
00-0032434,2020,5,142,90,925.0,5,4.0,-9.506670263065,940.0,557.0,42.0,4.917605948748077,0.2893340554964319,7.0,51.0,0,Brandon Allen,Brandon,Allen,QB,1992-09-05,2016,2016.0,6.0,201.0,Arkansas,27.98904859685147,-0.35384918081146566,0.1252092427609453,4,4.955827057601261,28.4,0.04697986577181208,-0.06694838213426056,-1.901334052613,0.6338028169014085,0.035211267605633804,0.028169014084507043,6.514084507042254,-21.54833991266867,84.0,4.430816798843313,-0.25652785610319845,0.0003924193538813,12.04166964960367,58.0,5.0,28.4,8.294576541331088,-1.9013338000000004,18.88874018960136,-0.2042327240205204,0.6949956135246621,6.21656116837605,2.9878689277026207,0.5969304668941693,0.03378923387997798,0.03647048656123066,-24.306059,22.745382,0.2920625542722214,9.934468208371069,3.4029591333014393,2.0,0.4
00-0032436,2018,8,176,105,1003.0,6,2.0,-14.26021311374684,1378.0,506.0,50.0,6.851426859138063,0.2489607410044023,16.0,122.0,1,Jeff Driskel,Jeffrey,Driskel,QB,1993-04-23,2016,2016.0,6.0,207.0,Louisiana Tech; Florida,25.357973990417523,-2.984923787245414,8.909770015663506,2,5.170483995038151,22.0,0.08333333333333333,-0.08102393814628886,-1.782526639218355,0.5965909090909091,0.03409090909090909,0.011363636363636364,5.698863636363637,,,,,,,,8.0,22.0,12.637811745483699,-1.782526675,6.312799488725111,0.10974428925323092,0.4582728885582676,7.208403691701106,3.653868729405039,0.6504586070148684,0.029264126360315106,0.0071662571662571665,-12.280904,5.2206726,0.5744459884310772,3.5414894920016335,4.175824470472625,5.0,0.625
00-0032436,2019,3,105,62,685.0,4,4.0,-8.560895307526721,851.0,290.0,31.0,2.410705425756468,0.1325991802474494,11.0,46.0,0,Jeff Driskel,Jeffrey,Driskel,QB,1993-04-23,2016,2016.0,6.0,207.0,Louisiana Tech; Florida,26.357289527720738,-1.9856082499421994,3.9426401222385237,3,4.653960350157523,35.0,0.09482758620689655,-0.08153233626215925,-2.8536317691755735,0.5904761904761905,0.0380952380952381,0.0380952380952381,6.523809523809524,-14.26021311374684,176.0,5.170483995038151,-0.08102393814628886,0.2489607410044023,5.699317806220119,-71.0,3.0,35.0,10.14889156509222,-2.8536318,8.231815811768957,-0.04022774675686632,0.22928676547744217,6.719671632715111,1.1616971920605434,0.5899800682409378,0.04298841255362995,0.037549407114624504,-10.97981,5.4799037,0.28996833043120623,2.884680431360821,5.699716836322832,1.0,0.3333333333333333
00-0032950,2016,16,607,379,3782.0,16,14.0,9.655716643341965,4518.0,1757.0,191.0,14.150888676079912,1.046614891722475,33.0,213.0,1,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,23.67145790554415,-4.671439872118789,21.822350478821207,0,6.408528791059498,37.9375,0.0515625,0.015907276183429925,0.6034822902088728,0.6243822075782537,0.026359143327841845,0.023064250411861616,6.230642504118616,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032950,2017,13,440,265,3296.0,33,7.0,94.79939113529836,4359.0,1232.0,160.0,10.06778108919906,1.8424008211478795,28.0,162.0,4,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,24.670773442847366,-3.672124334815571,13.4844971303447,1,6.0867747269123065,33.84615384615385,0.05982905982905983,0.21545316167113265,7.292260856561413,0.6022727272727273,0.075,0.015909090909090907,7.490909090909091,9.655716643341965,607.0,6.408528791059498,0.015907276183429925,1.046614891722475,85.1436744919564,-167.0,,,,,,,,,,,,,,,,,,,
00-0032950,2018,11,401,279,3074.0,21,7.0,36.21209486905656,3120.0,1397.0,159.0,11.234081132848228,1.5153940268416597,31.0,202.0,1,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,25.67008898015058,-2.6728087975123564,7.143906868059449,2,5.993961427306569,36.45454545454545,0.07175925925925926,0.09030447598268468,3.292008624459687,0.6957605985037406,0.05236907730673317,0.017456359102244388,7.665835411471321,94.79939113529836,440.0,6.0867747269123065,0.21545316167113265,1.8424008211478795,-58.58729626624181,-39.0,11.0,36.45454545454545,6.2827324686578265,3.292008742727272,10.245951455954318,0.09392004388756262,0.3001185307955822,7.6982142086687535,1.2798586889311532,0.6955951549133368,0.05343255945528673,0.018148886330704512,-19.630945,18.981247,0.17234428218263365,3.112370669910808,3.195468383243861,7.0,0.6363636363636364
00-0032950,2019,16,607,388,4039.0,27,7.0,42.42268962561957,4889.0,1805.0,213.0,14.405865536260496,1.4588749840683055,37.0,230.0,2,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,26.6694045174538,-1.6734932602091384,2.8005796919654107,3,6.408528791059498,37.9375,0.05745341614906832,0.06988910976214097,2.651418101601223,0.6392092257001647,0.044481054365733116,0.011532125205930808,6.654036243822076,36.21209486905656,401.0,5.993961427306569,0.09030447598268468,1.5153940268416597,6.210594756563012,206.0,17.0,35.94117647058823,11.053679185203983,2.1861228462352944,8.404838447810668,-0.011676802309000053,0.399857563664283,6.337672780876623,1.6674263014638848,0.6144711384237961,0.042900270724716916,0.010362161249867193,-15.8229885,17.38984,0.30754917536574095,3.8446322731975364,34.24375553194793,11.0,0.6470588235294118
00-0032950,2020,12,437,251,2620.0,16,15.0,-86.9983338663418,3871.0,996.0,130.0,8.558859744579957,0.3008337413768776,50.0,326.0,5,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,27.67145790554415,-0.6714398721187891,0.4508315018708958,4,6.07993319509559,36.416666666666664,0.1026694045174538,-0.19908085552938626,-7.249861155528483,0.5743707093821511,0.036613272311212815,0.034324942791762014,5.995423340961098,42.42268962561957,607.0,6.408528791059498,0.06988910976214097,1.4588749840683055,-129.42102349196136,-170.0,12.0,36.416666666666664,9.238834374858152,-7.249861208333335,7.563943393299878,-0.2163416772976118,0.22092372023002615,5.976478558947015,1.1758308191044584,0.5660383960513847,0.03616048248243531,0.033852998105430895,-19.575956,6.350457,0.2536979691036564,1.0433225100372296,1.0211796589064577,2.0,0.16666666666666666
00-0032950,2021,17,516,322,3563.0,27,7.0,12.846730000047256,3937.0,1650.0,165.0,16.216711924586097,1.3406260008432358,32.0,227.0,2,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,28.670773442847366,0.327875665184429,0.1075024518201318,5,6.246106765481563,30.352941176470587,0.058394160583941604,0.024896763565983054,0.7556900000027797,0.624031007751938,0.05232558139534884,0.013565891472868217,6.905038759689923,-86.9983338663418,437.0,6.07993319509559,-0.19908085552938626,0.3008337413768776,99.84506386638905,79.0,17.0,30.352941176470587,9.39375574830555,0.7556900335294118,9.057257980216022,0.02187558868330322,0.3270506211928566,6.9599564246108985,2.0624963835958865,0.6190433952915243,0.05471748064689361,0.013808493423482782,-13.00845,17.466276,0.3094842010100666,11.985414096193065,14.950483204252306,9.0,0.5294117647058824
00-0032950,2022,8,276,172,1755.0,11,9.0,-37.29265213974798,2147.0,826.0,85.0,6.878199617547953,0.3830855956677703,26.0,159.0,2,Carson Wentz,Carson,Wentz,QB,1992-12-30,2016,2016.0,1.0,2.0,North Dakota State,29.67008898015058,1.3271912024876436,1.7614364879605973,6,5.62040086571715,34.5,0.08609271523178808,-0.13511830485415935,-4.661581517468497,0.6231884057971014,0.03985507246376811,0.03260869565217391,6.358695652173913,12.846730000047256,516.0,6.246106765481563,0.024896763565983054,1.3406260008432358,-50.13938213979523,-240.0,8.0,34.5,11.058287131636357,-4.6615815875,10.645721785969856,-0.11720198379562502,0.308257192697855,6.332105045998217,1.9395242851183732,0.6265152245262323,0.03771493370887452,0.031449664059406204,-20.692163,8.543848,0.32053006178656107,2.2837145690029943,2.6301363058443537,4.0,0.5
00-0033077,2016,16,459,311,3667.0,23,4.0,122.7772957888822,3743.0,1546.0,182.0,16.800244331840975,2.940748444040638,25.0,143.0,0,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,23.093771389459274,-5.249126388203663,27.553327839336035,0,6.129050210060545,28.6875,0.05165289256198347,0.26748866184941655,7.6735809868051374,0.6775599128540305,0.05010893246187364,0.008714596949891068,7.989106753812636,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033077,2017,16,490,308,3324.0,22,13.0,-29.27230156560684,3942.0,1358.0,162.0,14.389321973951246,1.6515358880437256,32.0,185.0,0,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,24.093086926762492,-4.249810850900445,18.060892268431168,1,6.194405391104672,30.625,0.06130268199233716,-0.05973939095021804,-1.8295188478504274,0.6285714285714286,0.044897959183673466,0.026530612244897958,6.783673469387755,122.7772957888822,459.0,6.129050210060545,0.26748866184941655,2.940748444040638,-152.04959735448904,31.0,,,,,,,,,,,,,,,,,,,
00-0033077,2018,16,526,356,3885.0,22,8.0,24.431834138462087,3973.0,1892.0,184.0,16.212042268799262,1.4798813017555623,56.0,347.0,1,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,25.09240246406571,-3.250495313597227,10.565719783717537,2,6.26530121273771,32.875,0.09621993127147767,0.046448353875403206,1.5269896336538804,0.6768060836501901,0.04182509505703422,0.015209125475285171,7.385931558935361,-29.27230156560684,490.0,6.194405391104672,-0.05973939095021804,1.6515358880437256,53.704135704068925,36.0,18.0,32.833333333333336,7.188634820898561,1.5931309055555554,9.11908787079333,0.035102319394170335,0.2446773109086794,7.364246973265864,1.3426948188619163,0.6730524201795567,0.04006422768724473,0.014057122452798113,-13.209464,24.692783,0.21894319251467698,5.724004122318704,6.970402957170816,10.0,0.5555555555555556
00-0033077,2019,16,596,388,4902.0,30,11.0,124.53103917602378,5613.0,1880.0,229.0,15.23896719646261,2.255387153962143,23.0,151.0,1,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,26.091718001368925,-2.2511797762940127,5.067810385195161,3,6.39024066706535,37.25,0.03715670436187399,0.20894469660406675,7.783189948501486,0.6510067114093959,0.050335570469798654,0.018456375838926176,8.224832214765101,24.431834138462087,526.0,6.26530121273771,0.046448353875403206,1.4798813017555623,100.09920503756169,70.0,16.0,37.25,8.17720408615724,7.7831898375,10.147909674179628,0.22567071911555733,0.28108580180160475,8.307840066266406,1.7461198825601503,0.6602883734191964,0.053470861472608364,0.018820435714360404,-6.4862185,30.217525,0.21952225734650307,1.3038239958231814,1.2455572566225195,13.0,0.8125
00-0033077,2020,5,222,151,1856.0,9,4.0,32.01779560961002,1762.0,810.0,93.0,5.360067099456971,0.5513381848004677,10.0,66.0,1,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,27.093771389459274,-1.2491263882036634,1.5603167337067292,4,5.402677381872279,44.4,0.04310344827586207,0.14422430454779286,6.403559121922004,0.6801801801801802,0.04054054054054054,0.018018018018018018,8.36036036036036,124.53103917602378,596.0,6.39024066706535,0.20894469660406675,2.255387153962143,-92.51324356641376,-374.0,5.0,44.4,15.224979474534605,6.403558896,9.174597612731743,0.11580637033163584,0.19751299329417132,8.247123395712036,1.0101861902079452,0.6774231843506276,0.033702943514890844,0.019989629245527614,-5.0304756,18.298685,0.34290494312014874,1.4327341657562767,1.7055451503103969,3.0,0.6
00-0033077,2021,16,596,410,4449.0,37,10.0,109.06846017476651,4629.0,2028.0,227.0,16.713953806713555,2.18605660138112,30.0,144.0,2,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,28.093086926762492,-0.2498108509004453,0.062405461227604514,5,6.39024066706535,37.25,0.04792332268370607,0.18300077210531293,6.816778760922907,0.6879194630872483,0.06208053691275168,0.016778523489932886,7.464765100671141,32.01779560961002,222.0,5.402677381872279,0.14422430454779286,0.5513381848004677,77.0506645651565,374.0,17.0,37.588235294117645,9.46083257124744,5.589005802352941,13.543559676773505,0.17780494405221653,0.3840954479778345,7.562021154514774,1.7849115711563406,0.6846978502859983,0.06632190347889111,0.016283928133422283,-15.437384,25.24415,0.25169664117559704,2.423250244448081,2.160206793040783,11.0,0.6470588235294118
00-0033077,2022,12,394,261,2860.0,23,15.0,42.084686123317965,3223.0,1212.0,142.0,11.58285681959823,1.7312199989786836,20.0,126.0,0,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,29.09240246406571,0.7495046864027728,0.5617572749397188,6,5.976350909297934,32.833333333333336,0.04830917874396135,0.10681392417085778,3.5070571769431638,0.6624365482233503,0.0583756345177665,0.03807106598984772,7.258883248730965,109.06846017476651,596.0,6.39024066706535,0.18300077210531293,2.18605660138112,-66.98377405144855,-202.0,14.0,33.142857142857146,6.273965043147544,4.261276385714285,11.432313847103682,0.1608006475973452,0.3716819119985748,7.443189680423224,2.1967302041376637,0.6766094479356838,0.061525721890818084,0.03509855513809983,-13.168291,23.883806,0.18930066940531382,2.682837913407809,2.3114453676162388,9.0,0.6428571428571429
00-0033077,2023,17,590,410,4516.0,36,9.0,118.68906478811256,4579.0,1963.0,222.0,17.697907050538195,2.7964468830594624,39.0,255.0,2,Dak Prescott,Rayne,Prescott,QB,1993-07-29,2016,2016.0,4.0,135.0,Mississippi State,30.091718001368925,1.7488202237059873,3.0583721748430595,7,6.380122536899765,34.705882352941174,0.06200317965023847,0.20116790642052976,6.981709693418386,0.6949152542372882,0.061016949152542375,0.015254237288135594,7.654237288135593,42.084686123317965,394.0,5.976350909297934,0.10681392417085778,1.7312199989786836,76.6043786647946,196.0,18.0,36.111111111111114,8.013876853447538,6.406636627500001,9.693691840174637,0.175911347986508,0.2931693592219807,7.600732291751923,1.9047021662871502,0.6909509447378561,0.05954834367669531,0.018203786576568626,-12.449003,22.099422,0.2219227436339318,1.5130703368699265,1.6665744568364407,13.0,0.7222222222222222
00-0033104,2016,9,195,128,1380.0,6,2.0,21.142657948956455,1433.0,661.0,67.0,10.783082055390532,1.1034919598072386,21.0,140.0,1,Cody Kessler,Cody,Kessler,QB,1993-05-11,2016,2016.0,3.0,93.0,USC,23.310061601642712,-5.032836176020226,25.329439974657888,0,5.272999558563747,21.666666666666668,0.09722222222222222,0.1084238869177254,2.349184216550717,0.6564102564102564,0.03076923076923077,0.010256410256410256,7.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033104,2018,5,131,85,709.0,2,2.0,-39.81243987040202,880.0,345.0,35.0,4.424102859770856,0.2350562929026157,22.0,149.0,0,Cody Kessler,Cody,Kessler,QB,1993-05-11,2016,2016.0,3.0,93.0,USC,25.308692676249144,-3.034205101413793,9.206400597445485,2,4.875197323201151,26.2,0.1437908496732026,-0.30391175473589327,-7.962487974080403,0.648854961832061,0.015267175572519083,0.015267175572519083,5.412213740458015,-15.288966363579206,23.0,3.1354942159291497,-0.6647376679817046,0.0192615302403702,-24.52347350682281,108.0,5.0,26.2,10.848963084092414,-7.96248774,8.100134233348623,-0.3712072261080711,0.4972186945735829,5.323926128590971,1.1889737374085878,0.6533378932968537,0.01131782945736434,0.01843137254901961,-21.317297,-1.3263962,0.4140825604615425,1.017286870365545,1.3394639425171793,0.0,0.0
00-0033106,2016,7,205,112,1089.0,5,7.0,-86.70948298333872,1409.0,572.0,47.0,5.86495503745023,-0.2151467492740512,26.0,222.0,0,Jared Goff,Jared,Goff,QB,1994-10-14,2016,2016.0,1.0,1.0,California,21.883641341546884,-6.459256436116053,41.72199370750666,0,5.3230099791384085,29.285714285714285,0.11255411255411256,-0.4229730877236035,-12.387068997619817,0.5463414634146342,0.024390243902439025,0.03414634146341464,5.31219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033106,2017,15,477,296,3804.0,28,7.0,95.74236690560048,3770.0,2000.0,176.0,16.248364856211065,1.8579954374463603,25.0,172.0,0,Jared Goff,Jared,Goff,QB,1994-10-14,2016,2016.0,1.0,1.0,California,22.882956878850102,-5.459940898812835,29.810954618529113,1,6.1675164908883415,31.8,0.049800796812749,0.20071775032620645,6.3828244603733655,0.6205450733752621,0.05870020964360587,0.014675052410901468,7.9748427672955975,-86.70948298333872,205.0,5.3230099791384085,-0.4229730877236035,-0.2151467492740512,182.4518498889392,272.0,,,,,,,,,,,,,,,,,,,
00-0033106,2018,16,561,364,4688.0,32,12.0,115.75023145140024,4865.0,2126.0,233.0,16.079778955387322,2.3990253050882098,33.0,223.0,3,Jared Goff,Jared,Goff,QB,1994-10-14,2016,2016.0,1.0,1.0,California,23.88227241615332,-4.460625361509617,19.897178615742803,2,6.329720905522696,35.0625,0.05555555555555555,0.20632839830909133,7.234389465712515,0.6488413547237076,0.0570409982174688,0.0213903743315508,8.35650623885918,95.74236690560048,477.0,6.1675164908883415,0.20071775032620645,1.8579954374463603,20.007864545799762,84.0,19.0,35.10526315789474,7.915489293798199,5.696439957894737,11.647388522908116,0.18413942977701672,0.32812517915766765,8.208826708209648,2.1913127452481764,0.637393482547937,0.051880669455857426,0.019665152563482675,-22.330967,27.641033,0.2254787055204884,2.0446785376480476,1.7819387165204659,14.0,0.7368421052631579
00-0033106,2019,16,626,394,4638.0,22,16.0,62.79175054062679,4841.0,2244.0,220.0,15.596045637152512,1.62816455667151,22.0,170.0,0,Jared Goff,Jared,Goff,QB,1994-10-14,2016,2016.0,1.0,1.0,California,24.88158795345654,-3.461309824206399,11.980665699147734,3,6.439350371100098,39.125,0.033950617283950615,0.10030631076777444,3.9244844087891746,0.6293929712460063,0.03514376996805112,0.025559105431309903,7.4089456869009584,115.75023145140024,561.0,6.329720905522696,0.20632839830909133,2.3990253050882098,-52.958480910773446,65.0,16.0,39.125,11.870832602082578,3.92448444375,12.869281822605307,0.102846015968257,0.3785036727037248,7.521588607110825,2.261636826927512,0.6263041374713781,0.0339228357568848,0.025440725933206683,-18.18959,23.92763,0.3034078620340595,3.279228649536498,3.6802949452174056,10.0,0.625
